dataset,work_id,field,value_stage1,value_stage1_5,selected_canonical_value,reason,confidence
expenditure_event,WS/MP536/2023-2024/57523,payment_status_or_amount,,,47250.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP536/2023-2024/57523,payment_status_or_amount,,,72750.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2023-2024/65023,payment_status_or_amount,,,49243.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2023-2024/65023,payment_status_or_amount,,,43383.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2023-2024/65023,payment_status_or_amount,,,16525.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2023-2024/65023,payment_status_or_amount,,,19649.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/2774,payment_status_or_amount,,,48800.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/2774,payment_status_or_amount,,,3900.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/2774,payment_status_or_amount,,,49200.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/2774,payment_status_or_amount,,,34000.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP728/2024-2025/126534,payment_status_or_amount,,,3705.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP728/2024-2025/126534,payment_status_or_amount,,,11700.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP728/2024-2025/126534,payment_status_or_amount,,,11700.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP728/2024-2025/126534,payment_status_or_amount,,,3705.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP728/2024-2025/126534,payment_status_or_amount,,,3705.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP728/2024-2025/126534,payment_status_or_amount,,,11700.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP380/2023-2024/4277,payment_status_or_amount,,,43200.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP380/2023-2024/4277,payment_status_or_amount,,,24000.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP636/2025-2026/204138,payment_status_or_amount,,,159697.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP636/2025-2026/204138,payment_status_or_amount,,,903826.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP727/2025-2026/193046,payment_status_or_amount,,,812509.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP727/2025-2026/193046,payment_status_or_amount,,,102000.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP727/2025-2026/193046,payment_status_or_amount,,,62087.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP721/2024-2025/119034,payment_status_or_amount,,,289622.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP721/2024-2025/119034,payment_status_or_amount,,,710.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP721/2024-2025/119944,payment_status_or_amount,,,3107.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP721/2024-2025/119944,payment_status_or_amount,,,36480.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP380/2023-2024/1697,payment_status_or_amount,,,21000.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP380/2023-2024/1697,payment_status_or_amount,,,32000.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP377/2023-2024/51941,payment_status_or_amount,,,49600.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP377/2023-2024/51941,payment_status_or_amount,,,49903.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP444/2023-2024/31637,payment_status_or_amount,,,43175.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP444/2023-2024/31637,payment_status_or_amount,,,26719.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP719/2024-2025/30534,payment_status_or_amount,,,9606.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP719/2024-2025/30534,payment_status_or_amount,,,10355.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP446/2023-2024/122215,payment_status_or_amount,,,87500.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP446/2023-2024/122215,payment_status_or_amount,,,39000.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/8038,payment_status_or_amount,,,27600.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/8038,payment_status_or_amount,,,13800.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP387/2024-2025/18467,payment_status_or_amount,,,646645.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP387/2024-2025/18467,payment_status_or_amount,,,12360.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP724/2025-2026/177362,payment_status_or_amount,,,78270.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP724/2025-2026/177362,payment_status_or_amount,,,71730.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP726/2023-2024/12234,payment_status_or_amount,,,36657.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP726/2023-2024/12234,payment_status_or_amount,,,65639.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP716/2023-2024/84836,payment_status_or_amount,,,44617.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP716/2023-2024/84836,payment_status_or_amount,,,49575.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP594/2023-2024/52073,payment_status_or_amount,,,85247.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP594/2023-2024/52073,payment_status_or_amount,,,57726.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP387/2024-2025/127336,payment_status_or_amount,,,228825.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP387/2024-2025/127336,payment_status_or_amount,,,55275.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP387/2024-2025/127336,payment_status_or_amount,,,48837.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP719/2025-2026/244889,payment_status_or_amount,,,10500.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,1770.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,3245.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,9100.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,2800.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,3540.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,1180.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,7700.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,2800.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,2100.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,8400.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,3540.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP720/2024-2025/117940,payment_status_or_amount,,,1475.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP386/2025-2026/183250,payment_status_or_amount,,,59865.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP386/2025-2026/183250,payment_status_or_amount,,,179475.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP379/2023-2024/37744,payment_status_or_amount,,,5900.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP379/2023-2024/37744,payment_status_or_amount,,,37350.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP379/2023-2024/37744,payment_status_or_amount,,,9400.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP379/2023-2024/37744,payment_status_or_amount,,,6000.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP379/2023-2024/37744,payment_status_or_amount,,,18120.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP564/2023-2024/103262,payment_status_or_amount,,,28800.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP564/2023-2024/103262,payment_status_or_amount,,,34999.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP564/2023-2024/103262,payment_status_or_amount,,,40500.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP564/2023-2024/103262,payment_status_or_amount,,,37260.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP478/2024-2025/100032,payment_status_or_amount,,,1185.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP478/2024-2025/100032,payment_status_or_amount,,,2607.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2023-2024/104664,payment_status_or_amount,,,26552.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2023-2024/104664,payment_status_or_amount,,,35000.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2023-2024/35994,payment_status_or_amount,,,99297.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2023-2024/35994,payment_status_or_amount,,,137789.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP385/2023-2024/115230,payment_status_or_amount,,,125939.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP385/2023-2024/115230,payment_status_or_amount,,,73366.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP385/2023-2024/115230,payment_status_or_amount,,,53975.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP385/2023-2024/62713,payment_status_or_amount,,,16484.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP385/2023-2024/62713,payment_status_or_amount,,,28657.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP385/2023-2024/62713,payment_status_or_amount,,,370465.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP385/2023-2024/62713,payment_status_or_amount,,,18134.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP701/2023-2024/75019,payment_status_or_amount,,,27000.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP701/2023-2024/75019,payment_status_or_amount,,,93985.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP476/2024-2025/76519,payment_status_or_amount,,,113795.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP476/2024-2025/76519,payment_status_or_amount,,,29831.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP379/2023-2024/103186,payment_status_or_amount,,,19040.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP379/2023-2024/103186,payment_status_or_amount,,,4392.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2023-2024/104664,payment_status_or_amount,,,28450.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2023-2024/104664,payment_status_or_amount,,,47998.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP718/2024-2025/116830,payment_status_or_amount,,,49750.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP718/2024-2025/116830,payment_status_or_amount,,,92560.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/2973,payment_status_or_amount,,,37600.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/2973,payment_status_or_amount,,,16200.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP828/2023-2024/77753,payment_status_or_amount,,,30404.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP828/2023-2024/77753,payment_status_or_amount,,,30395.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP828/2023-2024/77753,payment_status_or_amount,,,30404.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP828/2023-2024/77753,payment_status_or_amount,,,30395.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP828/2023-2024/77753,payment_status_or_amount,,,30395.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP828/2023-2024/77753,payment_status_or_amount,,,30404.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/2971,payment_status_or_amount,,,10396.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/2971,payment_status_or_amount,,,3599.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP378/2023-2024/2971,payment_status_or_amount,,,15186.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2024-2025/112665,payment_status_or_amount,,,9796.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
expenditure_event,WS/MP711/2024-2025/112665,payment_status_or_amount,,,2620.0,"Same work_id + expenditure_date + vendor_name but differing payment_status/disbursed_amount across event rows; could be two genuinely distinct payments or a corrected re-record - both retained, flagged for review.",REVIEW_REQUIRED
